wordList,condition,conditionCode,audioFile,trialType,corrFlash,corrBeeps,f1Start,f2Start,f3Start,f4Start,b1Start,b2Start,b3Start,b4Start,f1Color,f2Color,f3Color,f4Color,b1Vol,b2Vol,b3Vol,b4Vol,crossColor,crossContrast,firstResp,toneHz1,audioFile1,playNumber1,toneHz2,audioFile2,playNum2,cond,ravenProblem,wordPresentation.thisRepN,wordPresentation.thisTrialN,wordPresentation.thisN,wordPresentation.thisIndex,flashPractice.thisRepN,flashPractice.thisTrialN,flashPractice.thisN,flashPractice.thisIndex,beepPractice.thisRepN,beepPractice.thisTrialN,beepPractice.thisN,beepPractice.thisIndex,practiceLoops.thisRepN,practiceLoops.thisTrialN,practiceLoops.thisN,practiceLoops.thisIndex,overarchingBreak.thisRepN,overarchingBreak.thisTrialN,overarchingBreak.thisN,overarchingBreak.thisIndex,SIFI_VisualTrials.thisRepN,SIFI_VisualTrials.thisTrialN,SIFI_VisualTrials.thisN,SIFI_VisualTrials.thisIndex,SIFI_AudTrials.thisRepN,SIFI_AudTrials.thisTrialN,SIFI_AudTrials.thisN,SIFI_AudTrials.thisIndex,SifiLoops.thisRepN,SifiLoops.thisTrialN,SifiLoops.thisN,SifiLoops.thisIndex,pitchPracticeLoop.thisRepN,pitchPracticeLoop.thisTrialN,pitchPracticeLoop.thisN,pitchPracticeLoop.thisIndex,repeatPitch.thisRepN,repeatPitch.thisTrialN,repeatPitch.thisN,repeatPitch.thisIndex,pitchTestFull.thisRepN,pitchTestFull.thisTrialN,pitchTestFull.thisN,pitchTestFull.thisIndex,ravenPracticeLoop.thisRepN,ravenPracticeLoop.thisTrialN,ravenPracticeLoop.thisN,ravenPracticeLoop.thisIndex,ravenTestLoop.thisRepN,ravenTestLoop.thisTrialN,ravenTestLoop.thisN,ravenTestLoop.thisIndex,welcomeTxt.started,goOnAndStart.started,goOnAndStart.keys,goOnAndStart.rt,helloWordTest.started,key_resp_14.started,key_resp_14.keys,key_resp_14.rt,preWordFixCross.started,wordText_2.started,preWordFixCross.stopped,wordText_2.stopped,wordListTime,text_7.started,text_7.stopped,text_8.started,text_8.stopped,helloInstr.started,beginPractPress.started,beginPractPress.keys,beginPractPress.rt,text_4.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,practiceTypeHeader.started,fillInText.started,crossSetup.started,crossSetup.stopped,firstResponseQ,flashCondition,flashCode,practiceBeep1.started,practiceBeeps2.started,gratP1.started,practiceBeeps3.started,gratP1.stopped,practiceBeeps4.started,gratP2.started,gratP2.stopped,gratP3.started,gratP3.stopped,gratP4.started,gratP4.stopped,text_2.started,text_2.stopped,R1GeneralPrompt_3.started,flashPromptTxt_2.started,mouseClick1Vis.started,polygonVis_F1.started,polygonVis_F2.started,polygonVis_F3.started,polygonVis_F4.started,flashVisOpt1.started,flashVisOpt2.started,flashVisOpt3.started,flashVisOpt4.started,flashPic.started,rollingOnVis.started,key_resp_12.started,mouseClick1Vis.x,mouseClick1Vis.y,mouseClick1Vis.leftButton,mouseClick1Vis.midButton,mouseClick1Vis.rightButton,mouseClick1Vis.time,mouseClick1Vis.clicked_name,clickCounter,flashClick,flashRespNum,key_resp_12.keys,key_resp_12.rt,text_5.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,R1GeneralPrompt_4.started,beepPrompt_uniAud.started,mouseClickAudB.started,polygonAud_B1.started,polygonAud_B2.started,polygonAud_B3.started,polygonAud_B4.started,beepAudOpt1.started,beepAudOpt2.started,beepAudOpt3.started,beepAudOpt4.started,speakerPic.started,rollingOnAud.started,key_resp_13.started,mouseClickAudB.x,mouseClickAudB.y,mouseClickAudB.leftButton,mouseClickAudB.midButton,mouseClickAudB.rightButton,mouseClickAudB.time,mouseClickAudB.clicked_name,beepClick,beepRespNum,key_resp_13.keys,key_resp_13.rt,text_6.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,R1GeneralPrompt_2.started,flashPromptTxt.started,beepPromptTxt.started,mouseClick1.started,mouseClickB.started,polygonF0.started,polygonF2.started,polygonF3.started,polygonF1.started,polygonB0.started,polygonB1.started,polygonB2.started,polygonB3.started,flashOpt0.started,flashOpt1.started,flashOpt2.started,flashOpt3.started,beepOpt0.started,beepOpt1.started,beepOpt2.started,beepOpt3.started,flashPicBisen.started,beepPicBisen.started,rollingOn.started,key_resp_11.started,mouseClick1.x,mouseClick1.y,mouseClick1.leftButton,mouseClick1.midButton,mouseClick1.rightButton,mouseClick1.time,mouseClick1.clicked_name,mouseClickB.x,mouseClickB.y,mouseClickB.leftButton,mouseClickB.midButton,mouseClickB.rightButton,mouseClickB.time,mouseClickB.clicked_name,key_resp_11.keys,key_resp_11.rt,goToTask.started,spaceToStart.started,spaceToStart.keys,spaceToStart.rt,flashGoGo.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,b1Test.started,b2Test.started,grat1.started,b3Test.started,grat1.stopped,b4Test.started,grat2.started,grat2.stopped,grat3.started,grat3.stopped,grat4.started,grat4.stopped,text.started,text.stopped,beepGoGo.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,bisenGoGo.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,breatheBro.started,image.started,moveOnTxt.started,keysToMoveOn.started,keysToMoveOn.keys,keysToMoveOn.rt,topAppTxt.started,text_3.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,holdHereTxt.started,holdKeys.started,holdKeys.keys,holdKeys.rt,helloPitches.started,PitchLetsGo.started,PitchLetsGo.keys,PitchLetsGo.rt,cross_hold.started,tone1.started,tone2.started,getResponse.started,responsePrompt.started,getResponse.keys,getResponse.rt,feedbackWriting.started,feedbackWriting.stopped,cross_hold.stopped,PlsGoTxt.started,LetsGoAlready.started,LetsGoAlready.keys,LetsGoAlready.rt,RavenInstrTxt.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,ravenProbIm.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_9.started,keytoExitCode1.started,keytoExitCode1.keys,keytoExitCode1.rt,participant,session,date,expName,psychopyVersion,frameRate,
,0F1B,1,,,0,1,0,6,12,18,12,19,20,21,1,1,1,1,1,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,1,25,55,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.4457635139988,1076.6458005899913,b,0F1B,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF0'],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB1'],1,,,,,,,1078.356207349003,1078.356207349003,1078.356207349003,0.00030443801369983703,0.00030443801369983703,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1078.356207349003,1079.6765917320008,"[-0.046875, -0.20833333333333334]","[-0.2630208333333333, 0.08463541666666667]","[1, 1]","[0, 0]","[0, 0]","[0.6903897070005769, 1.3216580840089591]",['polygonF0'],[],[],[],[],[],[],[],space,0.27163885900517926,,,,,,,,,1077.2658454686957,1077.33603491869,1077.1459381219902,1077.3459313716944,1077.1558615179965,1077.3560396206944,1077.2060054780013,1077.2159236839943,1077.2659443409939,1077.2758150829904,1077.3260348819895,1077.3359313349938,1077.3359313349938,1078.356207349003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,2F1B,11,,,2,1,9,15,20,21,12,19,20,21,0,0,1,1,1,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,1,26,56,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.9766134539968,1080.1767132629902,f,2F1B,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF1'],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB1'],1,,,,,,,1081.917218210001,1081.917218210001,1081.917218210001,0.00032886999542824924,0.00032886999542824924,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1081.917218210001,1083.2075543840037,"[-0.11328125, -0.09114583333333333]","[0.09635416666666667, -0.22916666666666666]","[1, 1]","[0, 0]","[0, 0]","[0.5706671590014594, 1.2917523810028797]",['polygonF1'],[],[],[],[],[],[],[],space,0.7240547109977342,,,,,,,,,1080.797007016698,1080.8669491786918,1080.7668752180034,1080.87693303469,1080.776915822993,1080.8868966686919,1080.827051536995,1080.8369333320006,1080.8768966319913,1080.886897133998,1080.886897133998,1080.8968994129973,1080.8968994129973,1081.917218210001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,2F3B,13,,,2,3,9,15,20,21,5,11,17,20,0,0,1,1,1,1,1,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,1,27,57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.9577772759949,1084.1578642029926,b,2F3B,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF2'],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB2'],2,,,,,,,1085.898416377997,1085.898416377997,1085.898416377997,0.00027303000388201326,0.00027303000388201326,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1085.898416377997,1086.7386176159926,"[0.033854166666666664, 0.036458333333333336]","[0.08723958333333333, -0.23958333333333334]","[1, 1]","[0, 0]","[0, 0]","[0.4200800880062161, 0.8409191649989225]",['polygonF2'],[],[],[],[],[],[],[],space,0.24962298400350846,,,,,,,,,1084.7079702836986,1084.7680537647016,1084.7480267279898,1084.8280825596944,1084.758053728001,1084.8580378546962,1084.8080254499946,1084.8180825229938,1084.8580935319915,1084.8680256259977,1084.8680256259977,1084.8780403580022,1084.8780403580022,1085.898416377997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,3F0B,15,,,3,0,5,11,17,20,0,6,12,18,0,0,0,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,1,28,58,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.0286361920007,1087.2287435809994,f,3F0B,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF3'],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB0'],0,,,,,,,1088.9591772919957,1088.9591772919957,1088.9591772919957,0.00026342400815337896,0.00026342400815337896,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1088.9591772919957,1090.309659349994,"[0.21875, -0.22786458333333334]","[0.06770833333333333, -0.2786458333333333]","[1, 1]","[0, 0]","[0, 0]","[0.5715587039885577, 1.3515598439989844]",['polygonF3'],[],[],[],[],[],[],[],space,0.2786823549977271,,,,,,,,,1087.7290642887006,1087.7890147156927,1087.779014678992,1087.8490254926933,1087.7889418690029,1087.9089716556978,1087.8390254559927,1087.8488457299973,1087.8989716189972,1087.9089138299896,1087.929005397993,1087.9389344800002,1087.9389344800002,1088.9591772919957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,2F2B,12,,,2,2,9,15,20,21,9,15,20,21,0,0,1,1,1,1,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,1,29,59,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.6298231879919,1090.829818076003,b,2F2B,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,['polygonF2'],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,['polygonB2'],2,,,,,,,1092.5702358339913,1092.5702358339913,1092.5702358339913,0.00029894898761995137,0.00029894898761995137,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1092.5702358339913,1093.8606034839904,"[0.037760416666666664, -0.006510416666666667, 0.02734375]","[0.07682291666666667, -0.19791666666666666, -0.25]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.5408231790061109, 0.9308352049993118, 1.29107212900999]",['polygonF2'],[],[],[],[],[],[],[],space,0.2628051130013773,,,,,,,,,1091.4200401156909,1091.4799713837042,1091.4199534240033,1091.530018934695,1091.4299228449963,1091.5400258436916,1091.4799341339967,1091.4899136339955,1091.530025806991,1091.5399444579962,1091.5399444579962,1091.5499539149896,1091.5499539149896,1092.5702358339913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.1607074749918,1094.1607074749918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,4F0B,20,,,4,0,0,6,12,18,0,6,12,18,0,0,0,0,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.680000895998,1161.8801535319944,f,4F0B,20,,,,,,,,,,,,,,,1163.5905095310009,1163.5905095310009,0.00029427600384224206,1163.5905095310009,1163.5905095310009,1163.5905095310009,1163.5905095310009,1163.5905095310009,1163.5905095310009,1163.5905095310009,1163.5905095310009,1163.5905095310009,1163.5905095310009,1164.4108077970013,[0.057291666666666664],[-0.005208333333333333],[1],[0],[0],[0.8303539030021057],['polygonVis_F3'],0,['polygonVis_F3'],3,space,0.3448166900052456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.157558352992,1154.3478890879924,space,7.296999850004795,1162.380265455699,1162.4402259106923,1162.380243986001,1162.5002296476946,1162.3902293839928,1162.5602429806954,1162.4403019879974,1162.4501878309966,1162.5003103179915,1162.510224188998,1162.56027579699,1162.570116073999,1162.570116073999,1163.5905095310009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,2F0B,10,,,2,0,9,15,20,21,0,6,12,18,0,0,1,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.79088283499,1164.9910073039937,f,2F0B,10,,,,,,,,,,,,,,,1166.7214788089914,1166.7214788089914,0.0002967979962704703,1166.7214788089914,1166.7214788089914,1166.7214788089914,1166.7214788089914,1166.7214788089914,1166.7214788089914,1166.7214788089914,1166.7214788089914,1166.7214788089914,1166.7214788089914,1167.3615720679954,[-0.10677083333333333],[-0.00390625],[1],[0],[0],[0.6402474679925945],['polygonVis_F2'],0,['polygonVis_F2'],2,space,0.19510245200945064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.4911137357035,1165.5511658106902,1165.5811903489957,1165.6111718957022,1165.5911071640003,1165.6711484727043,1165.641193065996,1165.6510573949927,1165.69118960599,1165.701230124003,1165.701230124003,1165.711145838999,1165.711145838999,1166.7214788089914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,3F0B,15,,,3,0,5,11,17,20,0,6,12,18,0,0,0,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.5816366299987,1167.781807167994,f,3F0B,15,,,,,,,,,,,,,,,1169.5021526469936,1169.5021526469936,0.0002975289971800521,1169.5021526469936,1169.5021526469936,1169.5021526469936,1169.5021526469936,1169.5021526469936,1169.5021526469936,1169.5021526469936,1169.5021526469936,1169.5021526469936,1169.5021526469936,1169.9626426250034,[-0.036458333333333336],[-0.010416666666666666],[1],[0],[0],[0.46114556000975426],['polygonVis_F2'],0,['polygonVis_F2'],2,space,0.3383847999939462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.2818258036918,1168.3419176936936,1168.331917656993,1168.4019215096982,1168.3419364529982,1168.462038565695,1168.3919214729976,1168.40191641399,1168.4520385289943,1168.4618870889972,1168.4818954029906,1168.4919192800007,1168.4919192800007,1169.5021526469936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,2F0B,10,,,2,0,9,15,20,21,0,6,12,18,0,0,1,1,0,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.3224904849922,1170.5225273480028,b,2F0B,10,,,,,,,,,,,,,,,1172.2530468149926,1172.2530468149926,0.00030579201120417565,1172.2530468149926,1172.2530468149926,1172.2530468149926,1172.2530468149926,1172.2530468149926,1172.2530468149926,1172.2530468149926,1172.2530468149926,1172.2530468149926,1172.2530468149926,1172.5330866089935,[-0.037760416666666664],[-0.013020833333333334],[1],[0],[0],[0.28140180799528025],['polygonVis_F2'],0,['polygonVis_F2'],2,space,0.23054600499744993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.022602819698,1171.0826791497007,1171.112757764,1171.1426210156992,1171.1226964590023,1171.2026267497045,1171.1727174169937,1171.1827728450007,1171.2227791679907,1171.2327873629984,1171.2327873629984,1171.2427595379995,1171.2427595379995,1172.2530468149926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,3F0B,15,,,3,0,5,11,17,20,0,6,12,18,0,0,0,1,0,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.8030883719912,1173.0032462469972,b,3F0B,15,,,,,,,,,,,,,,,1174.7239237159956,1174.7239237159956,0.00029105000430718064,1174.7239237159956,1174.7239237159956,1174.7239237159956,1174.7239237159956,1174.7239237159956,1174.7239237159956,1174.7239237159956,1174.7239237159956,1174.7239237159956,1174.7239237159956,1175.0438633070007,[0.04296875],[-0.013020833333333334],[1],[0],[0],[0.32092990798992105],['polygonVis_F3'],0,['polygonVis_F3'],3,space,0.3035730369883822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.5032631996933,1173.5632924996958,1173.5532924629952,1173.6232982026909,1173.5634060610028,1173.683376387699,1173.6132981659903,1173.6234568459913,1173.6733763509983,1173.6834470780013,1173.7034220850037,1173.7133969379938,1173.7133969379938,1174.7239237159956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,1F0B,5,,,1,0,12,19,20,21,0,6,12,18,0,1,1,1,0,0,0,0,white,1,f,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.3638791239937,1175.563950522992,f,1F0B,5,,,,,,,,,,,,,,,1177.2945843229973,1177.2945843229973,0.0003650029975688085,1177.2945843229973,1177.2945843229973,1177.2945843229973,1177.2945843229973,1177.2945843229973,1177.2945843229973,1177.2945843229973,1177.2945843229973,1177.2945843229973,1177.2945843229973,1178.3447718669922,"[-0.2955729166666667, -0.24088541666666666]","[-0.024739583333333332, -0.020833333333333332]","[1, 1]","[0, 0]","[0, 0]","[0.5109769999980927, 1.0417031859979033]",['polygonVis_F1'],0,['polygonVis_F1'],1,space,0.33139272200060077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.064143047703,1176.1240608716967,1176.1841591830016,1176.1841310527002,1176.19414878299,1176.2442218796991,1176.2541595560033,1176.264144087996,1176.264144087996,1176.2742516439903,1176.2742516439903,1176.2841451419954,1176.2841451419954,1177.2945843229973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,4F0B,20,,,4,0,0,6,12,18,0,6,12,18,0,0,0,0,0,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.7149038959906,1178.9149045319937,b,4F0B,20,,,,,,,,,,,,,,,1180.6154894249921,1180.6154894249921,0.00024950299120973796,1180.6154894249921,1180.6154894249921,1180.6154894249921,1180.6154894249921,1180.6154894249921,1180.6154894249921,1180.6154894249921,1180.6154894249921,1180.6154894249921,1180.6154894249921,1181.2554934149957,[0.09895833333333333],[-0.0026041666666666665],[1],[0],[0],[0.640689157997258],['polygonVis_F3'],0,['polygonVis_F3'],3,space,0.28401774700614624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.4150678116916,1179.4750761707023,1179.4150860009977,1179.5350004667039,1179.425050054997,1179.5950681966992,1179.4750466019905,1179.485000280998,1179.5350640249962,1179.5450307150022,1179.5950912749977,1179.6050273439905,1179.6050273439905,1180.6154894249921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,1F0B,5,,,1,0,12,19,20,21,0,6,12,18,0,1,1,1,0,0,0,0,white,1,b,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.555624472996,1181.7557711089903,b,1F0B,5,,,,,,,,,,,,,,,1183.4866697800026,1183.4866697800026,0.000322591993608512,1183.4866697800026,1183.4866697800026,1183.4866697800026,1183.4866697800026,1183.4866697800026,1183.4866697800026,1183.4866697800026,1183.4866697800026,1183.4866697800026,1183.4866697800026,1183.9463143929897,[-0.20833333333333334],[-0.014322916666666666],[1],[0],[0],[0.4601555109984474],['polygonVis_F1'],0,['polygonVis_F1'],1,space,1.1542299419961637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.2559443156993,1182.3159761516931,1182.3759237019985,1182.3758699286905,1182.3859592819936,1182.435942847695,1182.4459755019925,1182.4559090559924,1182.4559090559924,1182.4659923319996,1182.4659923319996,1182.475909101995,1182.475909101995,1183.4866697800026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
